Os 8845;Beroun_kolej_C;Lhota_kolej_C;6:09:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;6:09:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;6:10:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;6:10:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;6:11:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;6:11:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;6:12:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;6:12:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;6:13:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;6:13:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;6:14:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;6:14:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;6:15:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;6:15:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;6:16:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;6:16:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;6:17:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;6:17:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;6:18:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;6:18:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;6:19:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;6:19:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;6:20:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;6:20:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;6:21:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;6:21:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;6:22:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;6:22:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;6:23:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;6:23:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;6:24:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;6:24:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;6:25:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;6:25:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;6:26:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;6:26:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;6:27:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;6:27:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;6:28:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;6:28:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;6:29:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;6:29:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;6:30:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;6:30:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;6:31:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;6:31:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;6:32:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;6:32:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;6:33:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;6:33:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;6:34:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;6:34:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;6:35:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;6:35:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;6:36:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;6:36:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;6:37:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;6:37:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;6:38:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;6:38:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;6:39:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;6:39:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;6:40:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;6:40:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;6:41:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;6:41:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;6:42:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;6:42:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;6:43:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;6:43:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;6:44:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;6:44:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;6:45:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;6:45:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;6:46:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;6:46:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;6:47:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;6:47:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;6:48:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;6:48:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;6:49:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;6:49:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;6:50:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;6:50:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;6:51:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;6:51:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;6:52:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;6:52:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;6:53:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;6:53:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;6:54:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;6:54:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;6:55:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;6:55:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;6:56:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;6:56:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;6:57:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;6:57:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;6:58:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;6:58:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;6:59:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;6:59:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;7:00:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;7:00:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;7:01:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;7:01:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;7:02:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;7:02:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;7:03:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;7:03:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;7:04:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;7:04:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;7:05:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;7:05:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;7:06:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;7:06:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;7:07:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;7:07:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;7:08:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;7:08:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;7:09:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;7:09:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;7:10:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;7:10:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;7:11:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;7:11:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;7:12:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;7:12:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;7:13:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;7:13:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;7:14:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;7:14:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;7:15:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;7:15:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;7:16:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;7:16:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;7:17:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;7:17:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;7:18:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;7:18:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;7:19:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;7:19:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;7:20:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;7:20:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;7:21:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;7:21:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;7:22:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;7:22:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;7:23:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;7:23:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;7:24:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;7:24:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;7:25:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;7:25:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;7:26:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;7:26:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;7:27:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;7:27:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;7:28:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;7:28:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;7:29:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;7:29:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;7:30:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;7:30:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;7:31:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;7:31:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;7:32:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;7:32:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;7:33:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;7:33:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;7:34:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;7:34:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;7:35:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;7:35:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;7:36:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;7:36:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;7:37:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;7:37:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;7:38:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;7:38:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;7:39:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;7:39:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;7:40:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;7:40:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;7:41:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;7:41:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;7:42:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;7:42:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;7:43:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;7:43:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;7:44:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;7:44:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;7:45:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;7:45:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;7:46:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;7:46:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;7:47:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;7:47:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;7:48:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;7:48:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;7:49:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;7:49:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;7:50:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;7:50:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;7:51:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;7:51:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;7:52:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;7:52:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;7:53:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;7:53:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;7:54:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;7:54:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;7:55:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;7:55:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;7:56:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;7:56:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;7:57:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;7:57:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;7:58:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;7:58:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;7:59:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;7:59:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;8:00:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;8:00:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;8:01:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;8:01:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;8:02:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;8:02:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;8:03:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;8:03:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;8:04:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;8:04:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;8:05:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;8:05:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;8:06:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;8:06:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;8:07:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;8:07:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;8:08:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;8:08:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;8:09:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;8:09:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;8:10:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;8:10:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;8:11:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;8:11:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;8:12:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;8:12:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;8:13:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;8:13:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;8:14:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;8:14:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;8:15:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;8:15:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;8:16:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;8:16:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;8:17:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;8:17:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;8:18:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;8:18:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;8:19:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;8:19:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;8:20:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;8:20:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;8:21:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;8:21:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;8:22:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;8:22:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;8:23:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;8:23:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;8:24:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;8:24:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;8:25:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;8:25:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;8:26:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;8:26:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;8:27:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;8:27:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;8:28:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;8:28:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;8:29:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;8:29:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;8:30:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;8:30:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;8:31:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;8:31:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;8:32:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;8:32:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;8:33:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;8:33:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;8:34:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;8:34:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;8:35:00;0,8;ahead;8000
